bioguide_id,govtrack_id,thomas_id,opensecrets_id,icpsr_id,fec_ids,maplight_id,wikipedia,wikidata,first_name,last_name,display_name,term_type,chamber,state,district,party,start_date,end_date,start_year,end_year,years,congress_start,congress_end
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1973-01-03,1975-01-03,1973,1975,1973-1975,93,94
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,16.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,15.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,15.0,Democrat,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,15.0,Democrat,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,15.0,Democrat,2009-01-06,2011-01-03,2009,2011,2009-2011,111,112
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,15.0,Democrat,2011-01-05,2013-01-03,2011,2013,2011-2013,112,113
D000355,400110,00299,N00001783,2605.0,H6MI16034,223.0,John Dingell,Q600393,John,Dingell,John D. Dingell,rep,house,MI,12.0,Democrat,2013-01-03,2015-01-03,2013,2015,2013-2015,113,114
D000359,403476,00300,,15095.0,,,Joe DioGuardi,Q1390725,Joseph,DioGuardi,Joseph DioGuardi,rep,house,NY,20.0,Republican,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000359,403476,00300,,15095.0,,,Joe DioGuardi,Q1390725,Joseph,DioGuardi,Joseph DioGuardi,rep,house,NY,20.0,Republican,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000366,403483,01317,,14902.0,,,Alan J. Dixon,Q1886056,Alan,Dixon,Alan Dixon,sen,senate,IL,,Democrat,1981-01-05,1987-01-03,1981,1987,1981-1987,97,100
D000366,403483,01317,,14902.0,,,Alan J. Dixon,Q1886056,Alan,Dixon,Alan Dixon,sen,senate,IL,,Democrat,1987-01-06,1993-01-03,1987,1993,1987-1993,100,103
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,28.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,28.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,28.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,28.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,28.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,28.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,28.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,32.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,32.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,32.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
D000373,400580,00301,,14620.0,H8CA28029,,Julian Dixon,Q1711965,Julian,Dixon,Julian Dixon,rep,house,CA,32.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,rep,house,CT,2.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,rep,house,CT,2.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,rep,house,CT,2.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,sen,senate,CT,,Democrat,1981-01-05,1987-01-03,1981,1987,1981-1987,97,100
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,sen,senate,CT,,Democrat,1987-01-06,1993-01-03,1987,1993,1987-1993,100,103
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,sen,senate,CT,,Democrat,1993-01-05,1999-01-03,1993,1999,1993-1999,103,106
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,sen,senate,CT,,Democrat,1999-01-06,2005-01-03,1999,2005,1999-2005,106,109
D000388,300034,00302,N00000581,14213.0,S0CT00037,,Chris Dodd,Q319111,Christopher,Dodd,Christopher Dodd,sen,senate,CT,,Democrat,2005-01-04,2011-01-03,2005,2011,2005-2011,109,112
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,10.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,10.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,10.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,10.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,10.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,25.0,Democrat,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,25.0,Democrat,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,25.0,Democrat,2009-01-06,2011-01-03,2009,2011,2009-2011,111,112
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,25.0,Democrat,2011-01-05,2013-01-03,2011,2013,2011-2013,112,113
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,35.0,Democrat,2013-01-03,2015-01-03,2013,2015,2013-2015,113,114
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,35.0,Democrat,2015-01-06,2017-01-03,2015,2017,2015-2017,114,115
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,35.0,Democrat,2017-01-03,2019-01-03,2017,2019,2017-2019,115,116
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,35.0,Democrat,2019-01-03,2021-01-03,2019,2021,2019-2021,116,117
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,35.0,Democrat,2021-01-03,2023-01-03,2021,2023,2021-2023,117,118
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,37.0,Democrat,2023-01-03,2025-01-03,2023,2025,2023-2025,118,119
D000399,400111,00303,N00006023,29571.0,H4TX10028,224.0,Lloyd Doggett,Q363817,Lloyd,Doggett,Lloyd Doggett,rep,house,TX,37.0,Democrat,2025-01-03,2027-01-03,2025,2027,2025-2027,119,120
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,rep,house,KS,6.0,Republican,1961-01-03,1963-01-03,1961,1963,1961-1963,87,88
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,rep,house,KS,1.0,Republican,1963-01-09,1965-01-03,1963,1965,1963-1965,88,89
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,rep,house,KS,1.0,Republican,1965-01-04,1967-01-03,1965,1967,1965-1967,89,90
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,rep,house,KS,1.0,Republican,1967-01-10,1969-01-03,1967,1969,1967-1969,90,91
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,sen,senate,KS,,Republican,1969-01-03,1975-01-03,1969,1975,1969-1975,91,94
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,sen,senate,KS,,Republican,1975-01-14,1981-01-03,1975,1981,1975-1981,94,97
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,sen,senate,KS,,Republican,1981-01-05,1987-01-03,1981,1987,1981-1987,97,100
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,sen,senate,KS,,Republican,1987-01-06,1993-01-03,1987,1993,1987-1993,100,103
D000401,403515,01318,,10513.0,,,Bob Dole,Q319079,Robert,Dole,Robert Dole,sen,senate,KS,,Republican,1993-01-05,1996-06-11,1993,1996,1993-1996,103,104
D000407,300036,01319,N00006515,14103.0,S8NM00010,,Pete Domenici,Q964959,Pete,Domenici,Pete Domenici,sen,senate,NM,,Republican,1973-01-03,1979-01-03,1973,1979,1973-1979,93,96
D000407,300036,01319,N00006515,14103.0,S8NM00010,,Pete Domenici,Q964959,Pete,Domenici,Pete Domenici,sen,senate,NM,,Republican,1979-01-15,1985-01-03,1979,1985,1979-1985,96,99
D000407,300036,01319,N00006515,14103.0,S8NM00010,,Pete Domenici,Q964959,Pete,Domenici,Pete Domenici,sen,senate,NM,,Republican,1985-01-03,1991-01-03,1985,1991,1985-1991,99,102
D000407,300036,01319,N00006515,14103.0,S8NM00010,,Pete Domenici,Q964959,Pete,Domenici,Pete Domenici,sen,senate,NM,,Republican,1991-01-03,1997-01-03,1991,1997,1991-1997,102,105
D000407,300036,01319,N00006515,14103.0,S8NM00010,,Pete Domenici,Q964959,Pete,Domenici,Pete Domenici,sen,senate,NM,,Republican,1997-01-07,2003-01-03,1997,2003,1997-2003,105,108
D000407,300036,01319,N00006515,14103.0,S8NM00010,,Pete Domenici,Q964959,Pete,Domenici,Pete Domenici,sen,senate,NM,,Republican,2003-01-07,2009-01-03,2003,2009,2003-2009,108,111
D000416,403529,00304,,14621.0,,,Brian J. Donnelly,Q681031,Brian,Donnelly,Brian Donnelly,rep,house,MA,11.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
D000416,403529,00304,,14621.0,,,Brian J. Donnelly,Q681031,Brian,Donnelly,Brian Donnelly,rep,house,MA,11.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
D000416,403529,00304,,14621.0,,,Brian J. Donnelly,Q681031,Brian,Donnelly,Brian Donnelly,rep,house,MA,11.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
D000416,403529,00304,,14621.0,,,Brian J. Donnelly,Q681031,Brian,Donnelly,Brian Donnelly,rep,house,MA,11.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000416,403529,00304,,14621.0,,,Brian J. Donnelly,Q681031,Brian,Donnelly,Brian Donnelly,rep,house,MA,11.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000416,403529,00304,,14621.0,,,Brian J. Donnelly,Q681031,Brian,Donnelly,Brian Donnelly,rep,house,MA,11.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
D000416,403529,00304,,14621.0,,,Brian J. Donnelly,Q681031,Brian,Donnelly,Brian Donnelly,rep,house,MA,11.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
D000424,400112,00306,N00007251,29105.0,H0CA17045,,Cal Dooley,Q1026119,Calvin,Dooley,Calvin Dooley,rep,house,CA,17.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
D000424,400112,00306,N00007251,29105.0,H0CA17045,,Cal Dooley,Q1026119,Calvin,Dooley,Calvin Dooley,rep,house,CA,20.0,Democrat,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
D000424,400112,00306,N00007251,29105.0,H0CA17045,,Cal Dooley,Q1026119,Calvin,Dooley,Calvin Dooley,rep,house,CA,20.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
D000424,400112,00306,N00007251,29105.0,H0CA17045,,Cal Dooley,Q1026119,Calvin,Dooley,Calvin Dooley,rep,house,CA,20.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
D000424,400112,00306,N00007251,29105.0,H0CA17045,,Cal Dooley,Q1026119,Calvin,Dooley,Calvin Dooley,rep,house,CA,20.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
D000424,400112,00306,N00007251,29105.0,H0CA17045,,Cal Dooley,Q1026119,Calvin,Dooley,Calvin Dooley,rep,house,CA,20.0,Democrat,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
D000424,400112,00306,N00007251,29105.0,H0CA17045,,Cal Dooley,Q1026119,Calvin,Dooley,Calvin Dooley,rep,house,CA,20.0,Democrat,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,14.0,Republican,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,2001-01-03,2003-01-03,2001,2003,2001-2003,107,108
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,2003-01-07,2005-01-03,2003,2005,2003-2005,108,109
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,2005-01-04,2007-01-03,2005,2007,2005-2007,109,110
D000429,400113,00307,N00007556,29104.0,H0CA14042,,John Doolittle,Q1344689,John,Doolittle,John Doolittle,rep,house,CA,4.0,Republican,2007-01-04,2009-01-03,2007,2009,2007-2009,110,111
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,rep,house,ND,0.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,rep,house,ND,0.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,rep,house,ND,0.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,rep,house,ND,0.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,rep,house,ND,0.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,rep,house,ND,0.0,Democrat,1991-01-03,1992-12-14,1991,1992,1991-1992,102,102
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,sen,senate,ND,,Democrat,1992-12-15,1993-01-03,1992,1993,1992-1993,102,103
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,sen,senate,ND,,Democrat,1993-01-05,1999-01-03,1993,1999,1993-1999,103,106
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,sen,senate,ND,,Democrat,1999-01-06,2005-01-03,1999,2005,1999-2005,106,109
D000432,300037,00308,N00004615,14812.0,S2ND00040,,Byron Dorgan,Q555735,Byron,Dorgan,Byron Dorgan,sen,senate,ND,,Democrat,2005-01-04,2011-01-03,2005,2011,2005-2011,109,112
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,27.0,Republican,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,27.0,Republican,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,27.0,Republican,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,38.0,Republican,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,38.0,Republican,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,38.0,Republican,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,38.0,Republican,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,46.0,Republican,1993-01-05,1995-01-03,1993,1995,1993-1995,103,104
D000435,403545,00310,,14414.0,,,Bob Dornan,Q887889,Robert,Dornan,Robert Dornan,rep,house,CA,46.0,Republican,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
D000451,403561,00312,,15602.0,,,Chuck Douglas,Q1089112,Charles,Douglas,Charles Douglas,rep,house,NH,2.0,Republican,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
D000466,403576,00313,,14874.0,,,Wayne Dowdy,Q2553048,Charles,Dowdy,Charles Dowdy,rep,house,MS,4.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
D000466,403576,00313,,14874.0,,,Wayne Dowdy,Q2553048,Charles,Dowdy,Charles Dowdy,rep,house,MS,4.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
D000466,403576,00313,,14874.0,,,Wayne Dowdy,Q2553048,Charles,Dowdy,Charles Dowdy,rep,house,MS,4.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000466,403576,00313,,14874.0,,,Wayne Dowdy,Q2553048,Charles,Dowdy,Charles Dowdy,rep,house,MS,4.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1975-01-14,1977-01-03,1975,1977,1975-1977,94,95
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1977-01-04,1979-01-03,1977,1979,1977-1979,95,96
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1979-01-15,1981-01-03,1979,1981,1979-1981,96,97
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1981-01-05,1983-01-03,1981,1983,1981-1983,97,98
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1983-01-03,1985-01-03,1983,1985,1983-1985,98,99
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1985-01-03,1987-01-03,1985,1987,1985-1987,99,100
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1987-01-06,1989-01-03,1987,1989,1987-1989,100,101
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1989-01-03,1991-01-03,1989,1991,1989-1991,101,102
D000471,403581,00314,,14214.0,,,Thomas Downey,Q276968,Thomas,Downey,Thomas Downey,rep,house,NY,2.0,Democrat,1991-01-03,1993-01-03,1991,1993,1991-1993,102,103
D000482,400114,00316,N00001373,29561.0,H4PA18131,226.0,Mike Doyle (American politician),Q1344200,Michael,Doyle,Michael F. Doyle,rep,house,PA,18.0,Democrat,1995-01-04,1997-01-03,1995,1997,1995-1997,104,105
D000482,400114,00316,N00001373,29561.0,H4PA18131,226.0,Mike Doyle (American politician),Q1344200,Michael,Doyle,Michael F. Doyle,rep,house,PA,18.0,Democrat,1997-01-07,1999-01-03,1997,1999,1997-1999,105,106
D000482,400114,00316,N00001373,29561.0,H4PA18131,226.0,Mike Doyle (American politician),Q1344200,Michael,Doyle,Michael F. Doyle,rep,house,PA,18.0,Democrat,1999-01-06,2001-01-03,1999,2001,1999-2001,106,107
