congress,chamber,bioguide_id,name,party,PORTMAN_attract,PORTMAN_offer
101,house,J000265,JIM JONTZ,D,0.23508201779541177,0.13635111180104134
101,house,K000008,PAUL KANJORSKI,D,0.2798719569591831,0.20052086375254807
101,house,K000009,MARCY KAPTUR,D,0.28225427426012106,0.1574981773973836
101,house,K000016,JOHN KASICH,R,0.40139485884256454,0.4028651966749908
101,house,K000020,ROBERT KASTENMEIER,D,0.4846709557452762,0.10596249394690758
101,house,K000110,JOSEPH KENNEDY,D,0.3012777195912919,0.07206065707192058
101,house,K000118,BARBARA KENNELLY,D,0.2935402737357567,0.16569280678401654
101,house,K000172,DALE KILDEE,D,0.406152266990661,0.15226036698899503
101,house,K000259,GERALD KLECZKA,D,0.20108489021088352,0.08821486614673898
101,house,K000306,JIM KOLBE,R,0.4586221296909687,0.2590106887212346
101,house,K000307,JOSEPH KOLTER,D,,0.28378530051332657
101,house,K000319,PETER KOSTMAYER,D,0.3178507912505274,0.13442396996164027
101,house,K000352,JON KYL,R,0.3938098479843002,0.13688805371362556
101,house,L000020,ROBERT LAGOMARSINO,R,0.3050245821118083,0.36804946256780335
101,house,L000045,MARTIN LANCASTER,D,0.43370778401263255,0.2581671449764245
101,house,L000090,TOM LANTOS,D,0.4207119307989734,0.18553233115407905
101,house,L000119,GREG LAUGHLIN,D,0.31750035118934117,0.22218174558005924
101,house,L000169,JIM LEACH,R,0.5746352015863936,0.6608136040942441
101,house,L000180,JAMES LEATH,D,0.2784252325996848,0.3209306706403258
101,house,L000225,RICHARD LEHMAN,D,0.5361591840804514,0.14232948873442128
101,house,L000226,WILLIAM LEHMAN,D,0.3363495575385475,0.23069808320807975
101,house,L000237,GEORGE LELAND,D,0.3614973207217823,0.1079677263228956
101,house,L000243,NORMAN LENT,R,0.3420340398563198,0.6214217305224208
101,house,L000263,SANDER LEVIN,D,0.2834577401650393,0.04074996386562994
101,house,L000264,MEL LEVINE,D,0.3283813140083479,0.11597399356252645
101,house,L000274,JERRY LEWIS,R,0.2515582785094705,0.34835515485120355
101,house,L000287,JOHN LEWIS,D,0.31585458963505314,0.10741129967901569
101,house,L000295,THOMAS LEWIS,R,0.4485019176279109,0.5435605669432791
101,house,L000305,JIM LIGHTFOOT,R,0.4420661311921245,0.36070355163043155
101,house,L000342,WILLIAM LIPINSKI,D,0.2727873627442968,0.220194983203722
101,house,L000371,ROBERT LIVINGSTON,R,,0.34572187175004354
101,house,L000381,MARILYN LLOYD,D,0.3251507513214665,0.22500250492568272
101,house,L000420,JILL LONG,D,0.3339345413822471,0.21738847810172543
101,house,L000479,BILL LOWERY,R,0.3681688223432746,0.34077066023594366
101,house,L000480,NITA LOWEY,D,0.24130186825306024,0.12642526559652834
101,house,L000508,THOMAS LUKEN,D,0.34519273117169064,0.098700499871277
101,house,L000556,JOHN LAFALCE,D,0.4315259671337722,0.12034226159109053
101,house,M000015,RONALD MACHTLEY,R,0.504977524942662,0.43139102634781384
101,house,M000041,EDWARD MADIGAN,R,0.405794001982992,0.547345003116866
101,house,M000117,THOMAS MANTON,D,0.4876017553942887,0.1792261082541628
101,house,M000133,EDWARD MARKEY,D,0.38576895932909633,0.06613174852244189
101,house,M000139,RON MARLENEE,R,0.3495109109466363,0.34805928248866264
101,house,M000174,DAVID MARTIN,R,0.3849606686496586,0.4221998865631277
101,house,M000195,LYNN MARTIN,R,0.4360754687888627,0.3458763126337823
101,house,M000206,MATTHEW MARTINEZ,D,0.25747050148724393,0.10548619773561599
101,house,M000249,ROBERT MATSUI,D,0.30581029417111416,0.14115643171693923
101,house,M000264,NICHOLAS MAVROULES,D,0.3968574238086158,0.10409761692563978
101,house,M000291,ROMANO MAZZOLI,D,0.468294001982992,0.16298879576501213
101,house,M000306,ALFRED MCCANDLESS,R,0.2784252325996848,0.48945265119709946
101,house,M000342,FRANK MCCLOSKEY,D,0.30181961026829834,0.10794156950199085
101,house,M000350,BILL MCCOLLUM,R,0.3079685349197269,0.28946958973702924
101,house,M000388,JIM MCCRERY,R,0.3896540627693245,0.2809099845940804
101,house,M000398,DAVE MCCURDY,D,0.3105062157729582,0.2088342422048586
101,house,M000399,JOSEPH MCDADE,R,0.5589225275682055,0.5399274415150517
101,house,M000404,JIM MCDERMOTT,D,0.2815021556766079,0.10869821517672096
101,house,M000432,BOB MCEWEN,R,0.22886266798866128,0.4691396456758638
101,house,M000458,RAYMOND MCGRATH,R,0.28872050148724393,0.6400007968461434
101,house,M000473,MATTHEW MCHUGH,D,0.3485285216437834,0.21168637463301096
101,house,M000566,J. MCMILLAN,R,0.39516370464260275,0.32126804038472145
101,house,M000573,THOMAS MCMILLEN,D,0.28872050148724393,0.13656118785127802
101,house,M000590,MICHAEL MCNULTY,D,0.39187104931875505,0.14744467449173662
101,house,M000684,JAN MEYERS,R,0.4279685349197269,0.41865418833019297
101,house,M000687,KWEISI MFUME,D,0.2725334244206778,0.1520078281489926
101,house,M000692,ROBERT MICHEL,R,0.17304354893045437,0.2881474538294245
101,house,M000718,CLARENCE MILLER,R,0.40177527489053666,0.26743515602058504
101,house,M000725,GEORGE MILLER,D,0.2348623960851688,0.05979024938560533
101,house,M000736,JOHN MILLER,R,0.36329962074732647,0.5620305921417398
101,house,M000794,NORMAN MINETA,D,0.24595718738848787,0.18229906920989197
101,house,M000834,JOE MOAKLEY,D,0.269079646030838,0.1328490628737495
101,house,M000842,GUY MOLINARI,R,0.4515021556766079,0.5231599570835096
101,house,M000843,SUSAN MOLINARI,R,,0.2540105617280501
101,house,M000844,ALAN MOLLOHAN,D,0.3016273353163253,0.29810598497922836
101,house,M000865,G. MONTGOMERY,D,0.6670957579899989,0.31754435745693915
101,house,M000881,JIM MOODY,D,0.3377104046141757,0.09607907708972291
101,house,M000926,CARLOS MOORHEAD,R,0.3537758112235169,0.5409653405305961
101,house,M000941,CONSTANCE MORELLA,R,0.6621181184157384,0.7607193223246451
101,house,M000992,BRUCE MORRISON,D,0.36222640118979516,0.063880202799241
101,house,M000999,SID MORRISON,R,0.5092859484119417,0.6172033560299746
101,house,M001057,ROBERT MRAZEK,D,0.2990865264154979,0.15485383422373447
101,house,M001088,AUSTIN MURPHY,D,0.2871063955872276,0.24211885063308267
101,house,M001120,JOHN MURTHA,D,0.35116102427628604,0.37990109501855235
101,house,M001130,JOHN MYERS,R,,0.6071576804311196
101,house,N000003,DAVE NAGLE,D,0.41995709307235485,0.15749188018196428
101,house,N000015,RICHARD NEAL,D,0.41995709307235485,0.17403921716748458
101,house,N000016,STEPHEN NEAL,D,0.28234723979494547,0.2786466102458023
101,house,N000032,CLARENCE NELSON,D,0.31568057312827885,0.27122119396088795
101,house,N000106,HOWARD NIELSON,R,0.384270022568493,0.3834329242081197
101,house,N000163,HENRY NOWAK,D,0.33931573958248207,0.12365750083738643
101,house,O000001,MARY OAKAR,D,0.2779485950606776,0.11364253028982972
101,house,O000006,JAMES OBERSTAR,D,0.5284334897351727,0.16608294643064908
101,house,O000007,DAVID OBEY,D,0.2788131632483148,0.1610212883833047
101,house,O000069,JAMES OLIN,D,0.34923303835903163,0.2852652183757992
101,house,O000107,SOLOMON ORTIZ,D,0.31339026756471977,0.14315031155844227
101,house,O000156,WAYNE OWENS,D,0.4368760594570255,0.18319087610583307
101,house,O000159,MAJOR OWENS,D,0.3734526288507394,0.1346100225726461
101,house,O000163,MICHAEL OXLEY,R,,0.4263912243460752
101,house,P000005,RON PACKARD,R,0.37664021411772186,0.1804391406571621
101,house,P000034,FRANK PALLONE,D,0.4726898284824884,0.21717744993936655
101,house,P000047,LEON PANETTA,D,0.30409636229855197,0.1627078458093354
101,house,P000066,MIKE PARKER,D,0.28203100183045404,0.1575322169809692
101,house,P000080,STANFORD PARRIS,R,0.4584735854247774,0.418913939785587
101,house,P000097,CHARLES PASHAYAN,R,0.40139485884256454,0.4467971301954439
101,house,P000112,ELIZABETH PATTERSON,D,0.306013300228606,0.19908157079698036
101,house,P000148,BILL PAXON,R,0.4515021556766079,0.29699197629413054
101,house,P000152,L. PAYNE,D,,0.3308417105074403
101,house,P000170,DONALD PEASE,D,0.23488110289067,0.1424536502821624
101,house,P000197,NANCY PELOSI,D,0.2121110335143321,0.09901612596979542
101,house,P000215,TIMOTHY PENNY,D,0.4243555838052543,0.29369438506615814
101,house,P000218,CLAUDE PEPPER,D,0.19808042230504755,0.1284195182610725
101,house,P000229,CARL PERKINS,D,0.31829400198299196,0.121934467231962
101,house,P000265,TOM PETRI,R,0.363097411342095,0.3918553886472936
101,house,P000326,OWEN PICKETT,D,,0.31818175145226035
101,house,P000328,J. PICKLE,D,0.347766085532828,0.09468234471167081
101,house,P000444,JOHN PORTER,R,0.5249105362960464,0.5240727331934053
101,house,P000452,GLENN POSHARD,D,,0.19964736693490903
101,house,P000523,DAVID PRICE,D,0.29324774507698753,0.1195886982866024
101,house,P000574,CARL PURSELL,R,0.4563399137876195,0.3574674676445334
101,house,Q000013,JAMES QUILLEN,R,,0.628053391236879
101,house,R000011,NICK RAHALL,D,0.26214524512432735,0.09506399899367307
101,house,R000053,CHARLES RANGEL,D,0.3224975960870049,0.08901259767967853
101,house,R000072,ARTHUR RAVENEL,R,0.43496066864965865,0.538922759288495
101,house,R000080,RICHARD RAY,D,,0.1736669928112283
101,house,R000141,RALPH REGULA,R,0.5319001588513508,0.32809393954056765
101,house,R000189,JOHN RHODES,R,0.24729173225990095,0.3017293695313353
101,house,R000229,BILL RICHARDSON,D,0.3298523460230612,0.1809624239427998
101,house,R000243,THOMAS RIDGE,R,0.4370357699460898,0.672062039987841
101,house,R000262,MATTHEW RINALDO,R,0.47138044547904895,0.6378182238692535
101,house,R000277,DONALD RITTER,R,0.2893583612830517,0.5508316649384128
101,house,R000307,PAT ROBERTS,R,0.4387470889717142,0.42742275595916607
101,house,R000354,TOMMY ROBINSON,R,,0.5011246173610063
101,house,R000383,ROBERT ROE,D,0.3372289998566986,0.28017276330639845
101,house,R000395,HAROLD ROGERS,R,0.4168867710612233,0.3423988356330001
101,house,R000435,ILEANA ROS-LEHTINEN,R,0.468294001982992,0.3566714810649424
101,house,R000436,CHARLES ROSE,D,0.2845117419594477,0.30623678195347676
101,house,R000458,DANIEL ROSTENKOWSKI,D,0.3698783185934557,0.20920711016054122
101,house,R000459,TOBY ROTH,R,0.2585377159854217,0.48771402052511115
101,house,R000465,MARGE ROUKEMA,R,0.5063421828998138,0.6096215696414495
101,house,R000481,J. ROWLAND,D,0.36210285442842044,0.07716991426633618
101,house,R000482,JOHN ROWLAND,R,0.24997223669387666,0.5071727595656291
101,house,R000485,EDWARD ROYBAL,D,0.21985467435591138,0.0862981174947108
101,house,R000543,MARTIN RUSSO,D,0.22886266798866128,0.17710111507082457
101,house,S000005,MARTIN SABO,D,0.2585377159854217,0.1094293521144011
101,house,S000014,PATRICIA SAIKI,R,0.2129134131644649,0.515544716956537
101,house,S000056,GEORGE SANGMEISTER,D,0.33130767762861557,0.0800456397152815
101,house,S000066,BILL SARPALIUS,D,0.3290480021632639,0.09468740424086915
101,house,S000081,GUS SAVAGE,D,0.32067495436394433,0.10354641650473982
101,house,S000094,TOM SAWYER,D,0.44555973452312847,0.11816841603563435
101,house,S000097,H. SAXTON,R,0.4643303889700626,0.4980038143919225
101,house,S000109,DAN SCHAEFER,R,,0.33733396331592513
101,house,S000124,JAMES SCHEUER,D,0.34734576983415366,0.1488932261821332
101,house,S000125,STEVEN SCHIFF,R,0.3537758112235169,0.4584299701656034
101,house,S000136,CLAUDINE SCHNEIDER,R,0.44000879026505124,0.7806012627664661
101,house,S000142,PATRICIA SCHROEDER,D,0.44405099102129286,0.09741182448818558
101,house,S000143,BILL SCHUETTE,R,0.24971200125241597,0.4915633265057099
101,house,S000146,RICHARD SCHULZE,R,0.669655329297868,0.49198142567249176
101,house,S000148,CHARLES SCHUMER,D,0.24145363514700313,0.0896841433452211
101,house,S000244,F. SENSENBRENNER,R,0.41117049377448667,0.3653200801483087
101,house,S000248,JOSE SERRANO,D,0.3290480021632639,0.02543778162850831
101,house,S000294,PHILIP SHARP,D,0.37897493640905344,0.1561655267079941
101,house,S000303,E. SHAW,R,0.31954047924060613,0.3450958046660287
101,house,S000393,NORMAN SHUMWAY,R,0.24122050148724394,0.4101530700954535
101,house,S000407,GERRY SIKORSKI,D,0.4336245727505661,0.08456562483265852
101,house,S000453,NORMAN SISISKY,D,0.468294001982992,0.41768656462749415
101,house,S000462,DAVID SKAGGS,D,0.2899867632058686,0.10343277920021265
101,house,S000463,JOSEPH SKEEN,R,0.4515021556766079,0.4982627983990028
101,house,S000465,IKE SKELTON,D,0.3386242960720018,0.38668850648569875
101,house,S000477,JAMES SLATTERY,D,0.44796903430975854,0.14509331973131517
101,house,S000479,D. SLAUGHTER,R,0.4176462607044823,0.3720907945248903
101,house,S000480,LOUISE SLAUGHTER,D,0.2018097345231285,0.25500255496666124
101,house,S000522,CHRISTOPHER SMITH,R,0.41075987131443603,0.5445995029648149
101,house,S000527,DENNY SMITH,R,0.30584679497278827,0.31692142997768763
101,house,S000583,LAMAR SMITH,R,0.3120419534694758,0.5046537657157726
101,house,S000584,LARKIN SMITH,R,,0.38968670754207907
101,house,S000586,LAWRENCE SMITH,D,0.34471880627643714,0.16792402001078244
101,house,S000596,NEAL SMITH,D,0.3313098479843002,0.13056073534348445
101,house,S000601,PETER SMITH,R,0.3000179107125315,0.37587437027111403
101,house,S000606,ROBERT SMITH,R,0.33091866836637407,0.38561482724896445
101,house,S000607,ROBERT SMITH,R,0.3501683151252492,0.37401621449971606
101,house,S000622,VIRGINIA SMITH,R,0.33191702104301435,0.4067257207483972
101,house,S000663,OLYMPIA SNOWE,R,0.5623829331893814,0.5525723693979412
101,house,S000673,STEPHEN SOLARZ,D,0.4886438897973076,0.1314249712974996
101,house,S000675,GERALD SOLOMON,R,0.22410376540576188,0.2925105033872807
101,house,S000749,JOHN SPRATT,D,0.4172678747155804,0.26737842190720856
101,house,S000779,HARLEY STAGGERS,D,0.2684201049777359,0.16028117554865312
101,house,S000785,RICHARD STALLINGS,D,0.41877348446571266,0.2623022167914848
101,house,S000795,ARLAN STANGELAND,R,0.3579685349197269,0.5071856616262159
101,house,S000810,PETE STARK,D,0.1917211011793846,0.13867916725929544
101,house,S000822,CLIFF STEARNS,R,0.3061175402919925,0.11502303557209666
101,house,S000851,CHARLES STENHOLM,D,0.47424299455178354,0.3414722044137496
101,house,S000948,LOUIS STOKES,D,0.3444023196690621,0.0663709830772719
101,house,S001040,GERRY STUDDS,D,0.5143135008498537,0.11154372871473614
101,house,S001044,BOB STUMP,R,0.468294001982992,0.4342718835939685
101,house,S001075,DONALD SUNDQUIST,R,,0.5149968615519085
101,house,S001115,ALLEN SWIFT,D,0.31982425375764484,0.22051008119172788
101,house,S001139,MICHAEL SYNAR,D,0.31981166402490785,0.1219737381284042
101,house,S001144,CHRISTOPHER SHAYS,R,0.43496066864965865,0.6353603037576945
101,house,T000034,ROBERT TALLON,D,0.4306958076469996,0.23767022886261222
101,house,T000053,THOMAS TAUKE,R,0.34261521984081583,0.5969018092141933
101,house,T000058,W. TAUZIN,D,0.3277163279297219,0.2433406496566261
101,house,T000074,GENE TAYLOR,D,0.29842639873124727,0.19019967796115045
101,house,T000162,CRAIG THOMAS,R,,0.3279428031811609
101,house,T000188,WILLIAM THOMAS,R,0.41591229862569257,0.45335601005124465
101,house,T000316,ESTEBAN TORRES,D,0.2578389225398755,0.11145860194195609
101,house,T000317,ROBERT TORRICELLI,D,0.3106510828462122,0.2246261347780527
101,house,T000326,EDOLPHUS TOWNS,D,0.27747050148724395,0.14318755380842288
101,house,T000350,JAMES TRAFICANT,D,0.19701955643688532,0.10068260684941553
101,house,T000356,BOB TRAXLER,D,0.40139485884256454,0.19105889119509561
101,house,U000001,MORRIS UDALL,D,0.5121333406864721,0.2185638922401682
101,house,U000017,JOLENE UNSOELD,D,0.2865647866249382,0.1535255351731507
101,house,U000031,FRED UPTON,R,0.5126538975935306,0.3517360340803522
101,house,V000006,TIM VALENTINE,D,0.30343567516909514,0.16411480069300843
101,house,V000027,GUY VAN DER JAGT,R,0.4874096765356698,0.5250973543401098
101,house,V000087,BRUCE VENTO,D,0.2872596570828173,0.1398118928097022
101,house,V000108,PETER VISCLOSKY,D,0.2527961211266235,0.19108552530677977
101,house,V000112,HAROLD VOLKMER,D,0.5074705014872439,0.3409981581536432
101,house,V000124,BARBARA VUCANOVICH,R,0.42631383191603156,0.29761894206163714
101,house,W000044,DOUG WALGREN,D,0.2740750263773671,0.1372610555571356
101,house,W000068,ROBERT WALKER,R,0.3016273353163253,0.2759496311260901
101,house,W000099,JAMES WALSH,R,0.34332907875353097,0.36304206704389813
101,house,W000194,WES WATKINS,D,0.47622050148724393,0.18018105433658105
101,house,W000215,HENRY WAXMAN,D,0.30199082479188155,0.08371565434105067
101,house,W000237,VIN WEBER,R,0.36313891125417297,0.3571100681039957
101,house,W000258,THEODORE WEISS,D,0.18380786582218325,0.05977173061533671
101,house,W000268,CURT WELDON,R,0.42090110187635144,0.3446274805051735
101,house,W000326,ALAN WHEAT,D,0.5032066301578221,0.13313815898919942
101,house,W000426,ROBERT WHITTAKER,R,0.410794001982992,0.6037220591217224
101,house,W000428,JAMIE WHITTEN,D,0.30139485884256456,0.5261736865550589
101,house,W000520,PAT WILLIAMS,D,0.3573434150146363,0.07404687202960969
101,house,W000570,CHARLES WILSON,D,,0.2586841065684422
101,house,W000654,BOB WISE,D,0.3487811209518361,0.07883300482145521
101,house,W000672,FRANK WOLF,R,0.26438400139975904,0.3806368195096252
101,house,W000682,HOWARD WOLPE,D,0.3758535653856116,0.16237998458096495
101,house,W000779,RON WYDEN,D,0.2774544433575113,0.14435856995062216
101,house,W000781,CHALMERS WYLIE,R,0.31568057312827885,0.6568859566978165
101,house,Y000013,SIDNEY YATES,D,,0.06103261260925925
101,house,Y000014,GUS YATRON,D,0.3680090411243029,0.5551768171922272
101,house,Y000031,C. W. YOUNG,R,0.43496066864965865,0.45598940054653425
101,house,Y000033,DON YOUNG,R,0.5566404457664391,0.471511448431723
101,senate,A000031,BROCKMAN ADAMS,D,0.5080636386699193,0.13252540963810744
101,senate,A000069,DANIEL AKAKA,D,0.18218736835645097,0.07229678983248489
101,senate,A000219,WILLIAM ARMSTRONG,R,0.34823690430715804,0.2317360539743905
101,senate,B000243,MAX BAUCUS,D,0.40789666957117443,0.39827566622845334
101,senate,B000401,LLOYD BENTSEN,D,0.31807230372012474,0.22329984619033505
101,senate,B000444,JOSEPH BIDEN,D,0.36469169460504597,0.2501349968542448
101,senate,B000468,JESSE BINGAMAN,D,0.485908043653977,0.30811285978761227
101,senate,B000611,CHRISTOPHER BOND,R,0.3191658466471272,0.39301211706732747
101,senate,B000639,DAVID BOREN,D,0.4561737330196988,0.3386460007116013
101,senate,B000647,RUDOLF BOSCHWITZ,R,0.330970227388102,0.48676401008306075
101,senate,B000780,JOHN BREAUX,D,0.433492330190149,0.17966481780938512
101,senate,B000993,RICHARD BRYAN,D,0.2483228008040814,0.16658893797855207
101,senate,B001057,DALE BUMPERS,D,0.2932976035407323,0.1219829515126786
101,senate,B001077,QUENTIN BURDICK,D,0.31194222591227494,0.26530982379659934
101,senate,B001126,CONRAD BURNS,R,0.43652794119568494,0.30089201131535515
101,senate,B001210,ROBERT BYRD,D,0.3108268884846373,0.2071629408728511
101,senate,B001225,WILLIAM BRADLEY,D,0.23494548641254853,0.14839301248828837
101,senate,C000269,JOHN CHAFEE,R,0.5325523353356167,0.7499685986832085
101,senate,C000542,DANIEL COATS,R,0.23738891058343997,0.40839993594625695
101,senate,C000567,THAD COCHRAN,R,0.3308578587985297,0.5489726560701567
101,senate,C000598,WILLIAM COHEN,R,0.6600394500158044,0.7446200505645832
101,senate,C000705,KENT CONRAD,D,0.24361117359453416,0.20111190314204655
101,senate,C000877,ALAN CRANSTON,D,0.3894836966794402,0.2167672718506762
101,senate,D000018,ALFONSE D'AMATO,R,0.4619202605430101,0.6300540191827233
101,senate,D000030,JOHN DANFORTH,R,0.46265039017527665,0.5186634178011602
101,senate,D000064,THOMAS DASCHLE,D,0.2792347223089273,0.17652121570528845
101,senate,D000185,DENNIS DECONCINI,D,0.4917618872066242,0.37285202207328205
101,senate,D000366,ALAN DIXON,D,0.23589411659235712,0.20959879378577925
101,senate,D000388,CHRISTOPHER DODD,D,0.3949311737007038,0.13003263178206725
101,senate,D000401,ROBERT DOLE,R,0.22583131647651664,0.32488243308654774
101,senate,D000407,PETE DOMENICI,R,0.6168669530432214,0.48617634622616007
101,senate,D000566,DAVID DURENBERGER,R,0.33990681562233416,0.6735578658654838
101,senate,E000284,JOHN EXON,D,0.22238068256147062,0.2338558885716311
101,senate,F000268,WENDELL FORD,D,0.4018276303116771,0.27317317558179105
101,senate,F000329,WYCHE FOWLER,D,0.2967412767257848,0.1719194965502236
101,senate,G000072,EDWIN GARN,R,0.2060947805225855,0.40727215621257906
101,senate,G000236,JOHN GLENN,D,0.3224675152239138,0.19653482234117006
101,senate,G000321,ALBERT GORE,D,0.38770028067158463,0.13912477474548673
101,senate,G000333,THOMAS GORTON,R,0.45303983552030225,0.4904738551713953
101,senate,G000352,DANIEL GRAHAM,D,0.46830707852414066,0.28397750367595137
101,senate,G000365,WILLIAM GRAMM,R,0.23604997002001904,0.2578744529533249
101,senate,G000386,CHARLES GRASSLEY,R,0.5088610271860525,0.4809545806703779
101,senate,H000206,THOMAS HARKIN,D,0.3141485324962825,0.22718570106016792
101,senate,H000338,ORRIN HATCH,R,0.35704361559412684,0.5085125388042263
101,senate,H000343,MARK HATFIELD,R,0.3700340704681948,0.6271353162911723
101,senate,H000445,HOWELL HEFLIN,D,0.19552333435220876,0.24634558084890662
101,senate,H000456,HENRY HEINZ,R,0.5165233056798376,0.7060695392062057
101,senate,H000463,JESSE HELMS,R,0.22736215283968958,0.2810896066554053
101,senate,H000725,ERNEST HOLLINGS,D,0.3756504659305441,0.27224044781881696
101,senate,H000951,GORDON HUMPHREY,R,0.21207952501364935,0.20587791497256128
101,senate,I000025,DANIEL INOUYE,D,0.3806120334062658,0.22073890097359228
101,senate,J000072,JAMES JEFFORDS,R,0.5103708108483476,0.6319057947108702
101,senate,J000189,JOHN JOHNSTON,D,0.5915564187828194,0.2142497980465393
101,senate,K000017,NANCY KASSEBAUM,R,0.27731925827487103,0.4694287357940599
101,senate,K000019,ROBERT KASTEN,R,0.3793051104048121,0.5306416182671314
101,senate,K000105,EDWARD KENNEDY,D,0.3083606394192054,0.14027891159226338
101,senate,K000146,J. KERREY,D,0.25129684689376786,0.05771368432252259
101,senate,K000148,JOHN KERRY,D,0.23110547692633066,0.12034213801540683
101,senate,K000305,HERBERT KOHL,D,0.44614921863317347,0.12537690607264917
101,senate,L000123,FRANK LAUTENBERG,D,0.31650827992061936,0.112714435576937
101,senate,L000174,PATRICK LEAHY,D,0.41154919018312364,0.18747424708878838
101,senate,L000261,CARL LEVIN,D,0.2894252362168542,0.1520703259846678
101,senate,L000304,JOSEPH LIEBERMAN,D,0.31650058995093133,0.21949463914328735
101,senate,L000447,CHESTER LOTT,R,0.28559719723890475,0.341339430467983
101,senate,L000504,RICHARD LUGAR,R,0.28379684689376783,0.5281356014253756
101,senate,M000019,CONNIE MACK,R,0.6095854282013706,0.44952131062384976
101,senate,M000250,SPARK MATSUNAGA,D,0.18673273923087894,0.14726671570180738
101,senate,M000303,JOHN MCCAIN,R,0.4593033370610213,0.463335064368858
101,senate,M000346,JAMES MCCLURE,R,0.35412081084834757,0.3492352943564653
101,senate,M000355,MITCH MCCONNELL,R,0.5031066163179303,0.5207776271492275
101,senate,M000678,HOWARD METZENBAUM,D,0.32119830986588216,0.129750616505505
101,senate,M000702,BARBARA MIKULSKI,D,0.21234604607732666,0.1158053945413626
101,senate,M000811,GEORGE MITCHELL,D,0.4744916115319821,0.17834469308395276
101,senate,M001054,DANIEL MOYNIHAN,D,0.5126413638332296,0.24049155091349522
101,senate,M001085,FRANK MURKOWSKI,R,0.1811451815793059,0.44221775609348424
101,senate,N000102,DONALD NICKLES,R,0.5376911500176638,0.3018140904278572
101,senate,N000171,SAMUEL NUNN,D,0.5819156962977257,0.16814447002957347
101,senate,P000009,ROBERT PACKWOOD,R,0.28953747751501424,0.5390563863960354
101,senate,P000193,CLAIBORNE PELL,D,0.43611235951861826,0.15221206260204478
101,senate,P000513,LARRY PRESSLER,R,0.3423514297232008,0.5488904684403165
101,senate,P000556,DAVID PRYOR,D,0.3013318187151571,0.2088331012529257
101,senate,R000146,HARRY REID,D,0.14318628128224709,0.24722696791890914
101,senate,R000249,DONALD RIEGLE,D,0.4255810098441743,0.18091956374080612
101,senate,R000295,CHARLES ROBB,D,,0.3065738102913607
101,senate,R000361,JAY ROCKEFELLER,D,0.2455551915542422,0.1777055203960339
101,senate,R000460,WILLIAM ROTH,R,0.41925955291124406,0.5843612374747275
101,senate,R000497,WARREN RUDMAN,R,0.2723653500230988,0.3488858935436516
101,senate,S000055,TERRY SANFORD,D,0.3544243577327319,0.1594329851235782
101,senate,S000064,PAUL SARBANES,D,0.2721008535245764,0.10329843194165297
101,senate,S000068,JAMES SASSER,D,0.22432580421093096,0.15968124595916092
101,senate,S000320,RICHARD SHELBY,D,0.22129684689376783,0.22788699208457094
101,senate,S000423,PAUL SIMON,D,0.19591239089932788,0.13601167817023418
101,senate,S000429,ALAN SIMPSON,R,0.3521893530576017,0.3664410250397586
101,senate,S000709,ARLEN SPECTER,R,0.294276494710619,0.6174074395530768
101,senate,S000888,THEODORE STEVENS,R,0.45961241244816176,0.5033920720414322
101,senate,S001138,STEVEN SYMMS,R,0.28368490957890574,0.2800615651010011
101,senate,T000254,JAMES THURMOND,R,0.5155308996621383,0.46337192091792956
101,senate,W000092,MALCOLM WALLOP,R,0.22518562566316241,0.27502889550690696
101,senate,W000154,JOHN WARNER,R,0.5800114114555723,0.5705562252719678
101,senate,W000607,PETE WILSON,R,0.48102864801367257,0.4344972145310168
101,senate,W000647,TIMOTHY WIRTH,D,0.4358028362007834,0.161724758261774
102,house,A000014,NEIL ABERCROMBIE,D,0.15139583637982412,0.13055171424797357
102,house,A000022,GARY ACKERMAN,D,0.31568571483370056,0.13743148597310287
102,house,A000103,WILLIAM ALEXANDER,D,0.4413794688554505,0.13690784546678428
102,house,A000109,A. ALLARD,R,0.32233184980783147,0.18401404449327466
102,house,A000121,GEORGE ALLEN,R,0.24502674417472992,0.11207995369961833
102,house,A000189,GLENN ANDERSON,D,0.28298591696349984,0.25987447428367855
102,house,A000209,MICHAEL ANDREWS,D,0.5761423088591648,0.08943397787096548
102,house,A000210,ROBERT ANDREWS,D,0.5452875042650871,0.15780958919491006
102,house,A000211,THOMAS ANDREWS,D,0.24456250492125436,0.14475193807080833
102,house,A000212,FRANK ANNUNZIO,D,0.48332113334631205,0.1405426345507308
102,house,A000213,BERYL ANTHONY,D,0.3382238699570571,0.13397451067199945
102,house,A000214,DOUGLAS APPLEGATE,D,0.44723654642937505,0.2511061828513068
102,house,A000215,BILL ARCHER,R,0.28234821733220505,0.4278500738400279
102,house,A000217,DICK ARMEY,R,0.15139583637982412,0.09439256650131637
102,house,A000224,LES ASPIN,D,0.4452875042650871,0.3670165751287202
102,house,A000226,CHESTER ATKINS,D,0.2188016947470661,0.16647567486001016
102,house,A000337,LES AUCOIN,D,0.1613837671685863,0.1251838643482238
102,house,B000008,JIM BACCHUS,D,0.26554152590027535,0.25835441025405576
102,house,B000072,RICHARD BAKER,R,0.5620690823145424,0.37153453638123224
102,house,B000104,CASS BALLENGER,R,0.3140502763088666,0.12670536473545432
102,house,B000153,DOUG BARNARD,D,0.2493695049804943,0.3142274187725562
102,house,B000179,BILL BARRETT,R,0.26494271366469224,0.4362350748743246
